code;name;code_system;value_set
431310008;History of occlusion of cerebral artery;http://snomed.info/sct;SNOMED-CT
433807000;History of occlusion of cerebral artery without cerebral infarction;http://snomed.info/sct;SNOMED-CT
430301009;History of occlusive disease of artery of lower extremity;http://snomed.info/sct;SNOMED-CT
430305000;History of occlusive disease of artery of upper extremity;http://snomed.info/sct;SNOMED-CT
1,65405E+16;History of ocular zoster;http://snomed.info/sct;SNOMED-CT
1,09906E+15;History of odontogenic keratocyst;http://snomed.info/sct;SNOMED-CT
1,06821E+14;History of oligodendroglioma of brain;http://snomed.info/sct;SNOMED-CT
9,7131E+13;History of open head injury;http://snomed.info/sct;SNOMED-CT
1,65353E+16;History of optic atrophy;http://snomed.info/sct;SNOMED-CT
1,30163E+16;History of optic neuritis;http://snomed.info/sct;SNOMED-CT
473108004;History of osteomyelitis;http://snomed.info/sct;SNOMED-CT
473442002;History of osteopenia;http://snomed.info/sct;SNOMED-CT
473337006;History of osteopenia resolved;http://snomed.info/sct;SNOMED-CT
473120007;History of osteoporosis;http://snomed.info/sct;SNOMED-CT
473342003;History of osteoporosis resolved;http://snomed.info/sct;SNOMED-CT
1,39461E+14;History of osteoporotic fracture;http://snomed.info/sct;SNOMED-CT
428052005;History of osteosarcoma;http://snomed.info/sct;SNOMED-CT
9,34589E+17;History of otitis externa;http://snomed.info/sct;SNOMED-CT
427836008;History of otitis media;http://snomed.info/sct;SNOMED-CT
1,42021E+14;History of Paget disease of vulva;http://snomed.info/sct;SNOMED-CT
1,43351E+14;History of Paget's disease of breast;http://snomed.info/sct;SNOMED-CT
789064006;History of pain at rest due to peripheral vascular disease;http://snomed.info/sct;SNOMED-CT
472957007;History of pain of multiple joints;http://snomed.info/sct;SNOMED-CT
473122004;History of palpitations;http://snomed.info/sct;SNOMED-CT
8,5921E+13;History of pancreatitis;http://snomed.info/sct;SNOMED-CT
429255009;History of papillary adenocarcinoma of thyroid;http://snomed.info/sct;SNOMED-CT
1,09882E+16;History of parasitic disease;http://snomed.info/sct;SNOMED-CT
9,7531E+13;History of parietal cerebrovascular accident;http://snomed.info/sct;SNOMED-CT
1,31461E+14;History of paroxysmal atrial tachycardia;http://snomed.info/sct;SNOMED-CT
2,85731E+14;History of paroxysmal supraventricular tachycardia;http://snomed.info/sct;SNOMED-CT
9,8241E+13;History of partial adherence to treatment;http://snomed.info/sct;SNOMED-CT
1,23361E+14;History of pathological fracture;http://snomed.info/sct;SNOMED-CT
1,37771E+14;History of pathological hip fracture;http://snomed.info/sct;SNOMED-CT
1,37751E+14;History of pathological vertebral fracture;http://snomed.info/sct;SNOMED-CT
771412001;History of pelvic inflammatory disease;http://snomed.info/sct;SNOMED-CT
2,93581E+14;History of penis injury;http://snomed.info/sct;SNOMED-CT
3,50391E+14;History of perforated tympanic membrane;http://snomed.info/sct;SNOMED-CT
2,85741E+14;History of pericarditis;http://snomed.info/sct;SNOMED-CT
161584002;History of perinatal cerebral irritability;http://snomed.info/sct;SNOMED-CT
1,57589E+16;History of perineal laceration;http://snomed.info/sct;SNOMED-CT
431545001;History of peripheral arterial occlusive disease;http://snomed.info/sct;SNOMED-CT
789544005;History of peripheral ischemia;http://snomed.info/sct;SNOMED-CT
473109007;History of peripheral vascular disease;http://snomed.info/sct;SNOMED-CT
439589003;History of peritonsillar abscess;http://snomed.info/sct;SNOMED-CT
4,9221E+13;History of pheochromocytoma;http://snomed.info/sct;SNOMED-CT
313215004;History of physical abuse;http://snomed.info/sct;SNOMED-CT
6,91191E+14;History of pituitary adenoma;http://snomed.info/sct;SNOMED-CT
725950007;History of placenta accreta;http://snomed.info/sct;SNOMED-CT
725924008;History of placenta previa;http://snomed.info/sct;SNOMED-CT
789776003;History of placental abruption;http://snomed.info/sct;SNOMED-CT
1,881E+12;History of plasmacytoma;http://snomed.info/sct;SNOMED-CT
1,07435E+16;History of pleomorphic adenoma of salivary gland;http://snomed.info/sct;SNOMED-CT
700236001;History of pleural effusion;http://snomed.info/sct;SNOMED-CT
9,3961E+13;History of pneumococcal infection;http://snomed.info/sct;SNOMED-CT
473113000;History of polymyalgia rheumatica;http://snomed.info/sct;SNOMED-CT
428283002;History of polyp of colon;http://snomed.info/sct;SNOMED-CT
735934008;History of poor personal hygiene;http://snomed.info/sct;SNOMED-CT
5,9701E+13;History of portal hypertension;http://snomed.info/sct;SNOMED-CT
428608003;History of positive Toxoplasma gondii antibody;http://snomed.info/sct;SNOMED-CT
1,64099E+16;History of posterior ischemic optic neuropathy;http://snomed.info/sct;SNOMED-CT
1,66157E+16;History of posterior vitreous detachment;http://snomed.info/sct;SNOMED-CT
1,69161E+16;History of postpartum gestational hypertension;http://snomed.info/sct;SNOMED-CT
161809000;History of postpartum hemorrhage;http://snomed.info/sct;SNOMED-CT
1,05651E+14;History of pre-eclampsia;http://snomed.info/sct;SNOMED-CT
1,5011E+13;History of pregnancy loss in non-pregnant woman;http://snomed.info/sct;SNOMED-CT
1156099003;History of pregnancy with abnormal glucose tolerance test;http://snomed.info/sct;SNOMED-CT
713651007;History of pregnancy with abortive outcome;http://snomed.info/sct;SNOMED-CT
1156101005;History of pregnancy with normal glucose tolerance test;http://snomed.info/sct;SNOMED-CT
441493008;History of premature labor;http://snomed.info/sct;SNOMED-CT
1,38091E+14;History of prematurity;http://snomed.info/sct;SNOMED-CT
421711004;History of pressure injury;http://snomed.info/sct;SNOMED-CT
1,08951E+14;History of preterm premature rupture of membranes;http://snomed.info/sct;SNOMED-CT
789395008;History of primary cutaneous lymphoma;http://snomed.info/sct;SNOMED-CT
4,9231E+13;History of primary hyperparathyroidism;http://snomed.info/sct;SNOMED-CT
1,68487E+16;History of primary malignant neoplasm of anterior wall of urinary bladder;http://snomed.info/sct;SNOMED-CT
1,6895E+16;History of primary malignant neoplasm of base of tongue;http://snomed.info/sct;SNOMED-CT
1,68488E+16;History of primary malignant neoplasm of dome of urinary bladder;http://snomed.info/sct;SNOMED-CT
1,321E+12;History of primary malignant neoplasm of larynx;http://snomed.info/sct;SNOMED-CT
1,68489E+16;History of primary malignant neoplasm of lateral wall of urinary bladder;http://snomed.info/sct;SNOMED-CT
1,6848E+16;History of primary malignant neoplasm of left kidney;http://snomed.info/sct;SNOMED-CT
1,68481E+16;History of primary malignant neoplasm of left lung;http://snomed.info/sct;SNOMED-CT
1,68E+21;History of primary malignant neoplasm of left ovary;http://snomed.info/sct;SNOMED-CT
1,68484E+16;History of primary malignant neoplasm of left testis;http://snomed.info/sct;SNOMED-CT
1,68E+21;History of primary malignant neoplasm of left ureter;http://snomed.info/sct;SNOMED-CT
1,68489E+16;History of primary malignant neoplasm of neck of urinary bladder;http://snomed.info/sct;SNOMED-CT
1,311E+12;History of primary malignant neoplasm of oropharynx;http://snomed.info/sct;SNOMED-CT
1,68489E+16;History of primary malignant neoplasm of posterior wall of urinary bladder;http://snomed.info/sct;SNOMED-CT
1,68478E+16;History of primary malignant neoplasm of right kidney;http://snomed.info/sct;SNOMED-CT
1,68E+21;History of primary malignant neoplasm of right lung;http://snomed.info/sct;SNOMED-CT
1,68478E+16;History of primary malignant neoplasm of right ovary;http://snomed.info/sct;SNOMED-CT
1,68485E+16;History of primary malignant neoplasm of right testis;http://snomed.info/sct;SNOMED-CT
1,68483E+16;History of primary malignant neoplasm of right ureter;http://snomed.info/sct;SNOMED-CT
765378003;History of primary malignant neoplasm of skin;http://snomed.info/sct;SNOMED-CT
1,301E+12;History of primary malignant neoplasm of testis;http://snomed.info/sct;SNOMED-CT
1,68E+20;History of primary malignant neoplasm of trigone of urinary bladder;http://snomed.info/sct;SNOMED-CT
1,68488E+16;History of primary malignant neoplasm of urachus;http://snomed.info/sct;SNOMED-CT
1,68487E+16;History of primary malignant neoplasm of ureteric orifice;http://snomed.info/sct;SNOMED-CT
1,68482E+16;History of primary non-small cell carcinoma of left lung;http://snomed.info/sct;SNOMED-CT
1,68481E+16;History of primary non-small cell carcinoma of right lung;http://snomed.info/sct;SNOMED-CT
6,19792E+17;History of primary small cell carcinoma of lung;http://snomed.info/sct;SNOMED-CT
1,68E+21;History of primary transitional cell carcinoma of left kidney;http://snomed.info/sct;SNOMED-CT
1,68479E+16;History of primary transitional cell carcinoma of right kidney;http://snomed.info/sct;SNOMED-CT
699029003;History of primitive neuroectodermal tumor;http://snomed.info/sct;SNOMED-CT
4,9241E+13;History of prolactinoma;http://snomed.info/sct;SNOMED-CT
1,68909E+16;History of proliferative retinopathy due to diabetes mellitus;http://snomed.info/sct;SNOMED-CT
1,25791E+14;History of prostatic cyst;http://snomed.info/sct;SNOMED-CT
1,09882E+16;History of prostatic dysplasia;http://snomed.info/sct;SNOMED-CT
6,81201E+14;History of prostatitis;http://snomed.info/sct;SNOMED-CT
473110002;History of proteinuria;http://snomed.info/sct;SNOMED-CT
5,9711E+13;History of pseudoaneurysm;http://snomed.info/sct;SNOMED-CT
1,07615E+16;History of pulmonary embolism on long-term anticoagulation therapy;http://snomed.info/sct;SNOMED-CT
1,60891E+16;History of pyloric channel ulcer;http://snomed.info/sct;SNOMED-CT
473089008;History of recent air travel;http://snomed.info/sct;SNOMED-CT
473087005;History of recent cruise travel;http://snomed.info/sct;SNOMED-CT
1,68857E+16;History of rectal bleeding;http://snomed.info/sct;SNOMED-CT
1,60892E+16;History of rectal ulcer;http://snomed.info/sct;SNOMED-CT
1,09879E+16;History of rectosigmoid junction cancer;http://snomed.info/sct;SNOMED-CT
1,41911E+14;History of recurrent deep vein thrombosis;http://snomed.info/sct;SNOMED-CT
429716007;History of recurrent dislocation of hip joint prosthesis;http://snomed.info/sct;SNOMED-CT
473062003;History of recurrent malignant neoplasm of breast;http://snomed.info/sct;SNOMED-CT
699015004;History of recurrent pneumonia;http://snomed.info/sct;SNOMED-CT
439142009;History of recurrent tonsillitis;http://snomed.info/sct;SNOMED-CT
473116008;History of recurrent urinary tract infection;http://snomed.info/sct;SNOMED-CT
161792009;History of recurrent vaginal discharge;http://snomed.info/sct;SNOMED-CT
414417004;History of renal failure;http://snomed.info/sct;SNOMED-CT
7,3901E+13;History of renal insufficiency;http://snomed.info/sct;SNOMED-CT
725948004;History of retained placenta;http://snomed.info/sct;SNOMED-CT
1,08521E+14;History of reticulosarcoma;http://snomed.info/sct;SNOMED-CT
1,30163E+16;History of retinal edema;http://snomed.info/sct;SNOMED-CT
1,65E+21;History of retinal hemorrhage;http://snomed.info/sct;SNOMED-CT
1,65356E+16;History of retinitis pigmentosa;http://snomed.info/sct;SNOMED-CT
9,7641E+13;History of retinoblastoma;http://snomed.info/sct;SNOMED-CT
1,65199E+16;History of retinopathy of prematurity;http://snomed.info/sct;SNOMED-CT
1,65243E+16;History of rhabdomyolysis due to statin;http://snomed.info/sct;SNOMED-CT
7,3881E+13;History of rhabdomyosarcoma;http://snomed.info/sct;SNOMED-CT
428309004;History of RhD negative;http://snomed.info/sct;SNOMED-CT
1156098006;History of Rhesus isoimmunization affecting pregnancy;http://snomed.info/sct;SNOMED-CT
1,69168E+16;History of rupture of Achilles tendon;http://snomed.info/sct;SNOMED-CT
2,92508E+17;History of SARS-CoV-2;http://snomed.info/sct;SNOMED-CT
1,64754E+16;History of Schatzkis ring;http://snomed.info/sct;SNOMED-CT
1,38741E+14;History of sebaceous adenoma;http://snomed.info/sct;SNOMED-CT
1,38731E+14;History of sebaceous carcinoma;http://snomed.info/sct;SNOMED-CT
725943008;History of second degree perineal laceration;http://snomed.info/sct;SNOMED-CT
1,36611E+14;History of sepsis;http://snomed.info/sct;SNOMED-CT
1,12031E+14;History of severe nausea and vomiting following administration of anesthetic agent;http://snomed.info/sct;SNOMED-CT
1,41961E+14;History of sex cord stromal tumor of ovary;http://snomed.info/sct;SNOMED-CT
313216003;History of sexual abuse;http://snomed.info/sct;SNOMED-CT
3,4441E+13;History of sexual behavior with high risk of exposure to communicable disease;http://snomed.info/sct;SNOMED-CT
275881005;History of sexually transmitted disease;http://snomed.info/sct;SNOMED-CT
1208622001;History of short umbilical cord;http://snomed.info/sct;SNOMED-CT
816150000;History of shoulder dystocia;http://snomed.info/sct;SNOMED-CT
1,17881E+14;History of sick sinus syndrome;http://snomed.info/sct;SNOMED-CT
441482006;History of sickle cell anemia;http://snomed.info/sct;SNOMED-CT
703151001;History of single seizure;http://snomed.info/sct;SNOMED-CT
1,52711E+14;History of skin and/or subcutaneous tissue disease;http://snomed.info/sct;SNOMED-CT
420697001;History of skin ulcer;http://snomed.info/sct;SNOMED-CT
772995006;History of sleeping out;http://snomed.info/sct;SNOMED-CT
3,1103E+17;History of small bowel obstruction;http://snomed.info/sct;SNOMED-CT
5,9801E+13;History of small vessel disease due to diabetes mellitus;http://snomed.info/sct;SNOMED-CT
4,9291E+13;History of soft tissue sarcoma;http://snomed.info/sct;SNOMED-CT
432220003;History of spinal cord infarct;http://snomed.info/sct;SNOMED-CT
6,0681E+13;History of spinal cord injury;http://snomed.info/sct;SNOMED-CT
441494002;History of splenomegaly;http://snomed.info/sct;SNOMED-CT
6,9551E+13;History of squamous cell carcinoma;http://snomed.info/sct;SNOMED-CT
9,7631E+13;History of squamous cell carcinoma in situ;http://snomed.info/sct;SNOMED-CT
429024007;History of squamous cell carcinoma of skin;http://snomed.info/sct;SNOMED-CT
430168009;History of stable aneurysm of abdominal aorta;http://snomed.info/sct;SNOMED-CT
1,65357E+16;History of strabismus;http://snomed.info/sct;SNOMED-CT
1,23351E+14;History of stress fracture;http://snomed.info/sct;SNOMED-CT
1,69155E+16;History of stricture of esophagus;http://snomed.info/sct;SNOMED-CT
1,43341E+14;History of stromal sarcoma of endometrium;http://snomed.info/sct;SNOMED-CT
161515009;History of subarachnoid hemorrhage;http://snomed.info/sct;SNOMED-CT
428275008;History of subdural hematoma;http://snomed.info/sct;SNOMED-CT
371422002;History of substance abuse;http://snomed.info/sct;SNOMED-CT
1254976004;History of substance dependency;http://snomed.info/sct;SNOMED-CT
3,6511E+13;History of suspected exposure to biological agent;http://snomed.info/sct;SNOMED-CT
428340006;History of sustained ventricular fibrillation;http://snomed.info/sct;SNOMED-CT
429046004;History of sustained ventricular tachycardia;http://snomed.info/sct;SNOMED-CT
6,74191E+14;History of syncope;http://snomed.info/sct;SNOMED-CT
1,08715E+15;History of syphilis;http://snomed.info/sct;SNOMED-CT
428984001;History of tear of retina;http://snomed.info/sct;SNOMED-CT
427040000;History of testicular disorder;http://snomed.info/sct;SNOMED-CT
725941005;History of third degree perineal laceration;http://snomed.info/sct;SNOMED-CT
5,9721E+13;History of thoracoabdominal aortic aneurysm;http://snomed.info/sct;SNOMED-CT
439627005;History of threatening violent behavior toward others;http://snomed.info/sct;SNOMED-CT
4,9341E+13;History of thrombocytopenia;http://snomed.info/sct;SNOMED-CT
428904003;History of thromboembolism of vein;http://snomed.info/sct;SNOMED-CT
441882000;History of thrombophilia;http://snomed.info/sct;SNOMED-CT
430080003;History of thrombophlebitis;http://snomed.info/sct;SNOMED-CT
1,18951E+14;History of thrombotic stroke without residual deficits;http://snomed.info/sct;SNOMED-CT
8,5931E+13;History of tobacco use in remission less than 12 months;http://snomed.info/sct;SNOMED-CT
472958002;History of tonsillitis;http://snomed.info/sct;SNOMED-CT
6,90731E+14;History of torsades de pointe caused by drug;http://snomed.info/sct;SNOMED-CT
1,09886E+15;History of torsades type ventricular tachycardia due to prolonged QT interval;http://snomed.info/sct;SNOMED-CT
1,09211E+14;History of toxic inhalation exposure;http://snomed.info/sct;SNOMED-CT
1,43591E+14;History of toxoplasmosis;http://snomed.info/sct;SNOMED-CT
5,9641E+13;History of tracheoesophageal fistula;http://snomed.info/sct;SNOMED-CT
161511000;History of transient ischemic attack;http://snomed.info/sct;SNOMED-CT
1,40221E+14;History of transient ischemic attack due to embolism;http://snomed.info/sct;SNOMED-CT
1,40491E+14;History of transitional cell carcinoma of kidney;http://snomed.info/sct;SNOMED-CT
8,8611E+13;History of traumatic brain injury;http://snomed.info/sct;SNOMED-CT
1,37731E+14;History of traumatic vertebral fracture;http://snomed.info/sct;SNOMED-CT
3,4451E+13;History of travel with high risk of exposure to communicable disease;http://snomed.info/sct;SNOMED-CT
9,4001E+13;History of typhoid;http://snomed.info/sct;SNOMED-CT
9,9021E+13;History of undescended testes;http://snomed.info/sct;SNOMED-CT
312489007;History of upper gastrointestinal tract hemorrhage;http://snomed.info/sct;SNOMED-CT
1,37961E+14;History of ureteral obstruction;http://snomed.info/sct;SNOMED-CT
1,25701E+14;History of urethral cyst;http://snomed.info/sct;SNOMED-CT
1,25981E+14;History of urethral parameatal cyst;http://snomed.info/sct;SNOMED-CT
1,25961E+14;History of urethrocutaneous fistula;http://snomed.info/sct;SNOMED-CT
1,201E+12;History of urinary tract infection;http://snomed.info/sct;SNOMED-CT
1,10129E+16;History of urticaria;http://snomed.info/sct;SNOMED-CT
473093002;History of use of depot contraception;http://snomed.info/sct;SNOMED-CT
473099003;History of use of hormone releasing intrauterine device contraception;http://snomed.info/sct;SNOMED-CT
473103008;History of use of postcoital contraception;http://snomed.info/sct;SNOMED-CT
473102003;History of use of progestogen only oral contraceptive;http://snomed.info/sct;SNOMED-CT
473096005;History of use of symptothermal method of contraception;http://snomed.info/sct;SNOMED-CT
473097001;History of use of withdrawal method of contraception;http://snomed.info/sct;SNOMED-CT
783680006;History of uterine laceration;http://snomed.info/sct;SNOMED-CT
1,60989E+16;History of uveitis;http://snomed.info/sct;SNOMED-CT
1,42461E+14;History of vaginal intraepithelial neoplasia;http://snomed.info/sct;SNOMED-CT
472974007;History of vasculitis;http://snomed.info/sct;SNOMED-CT
1237120008;History of venous ulcer of lower leg;http://snomed.info/sct;SNOMED-CT
1237121007;History of venous ulcer of lower limb;http://snomed.info/sct;SNOMED-CT
473118009;History of ventricular septal defect;http://snomed.info/sct;SNOMED-CT
1,37721E+14;History of vertebral stress fracture;http://snomed.info/sct;SNOMED-CT
429032004;History of vesicoureteric reflux;http://snomed.info/sct;SNOMED-CT
1,56478E+16;History of villous adenoma of duodenum;http://snomed.info/sct;SNOMED-CT
440234007;History of violent behavior toward others;http://snomed.info/sct;SNOMED-CT
473117004;History of viral hepatitis;http://snomed.info/sct;SNOMED-CT
5,9741E+13;History of visceral aneurysm;http://snomed.info/sct;SNOMED-CT
428863007;History of vitreous floater;http://snomed.info/sct;SNOMED-CT
1,64685E+16;History of Zika virus infection;http://snomed.info/sct;SNOMED-CT
161637005;Insurance refused - medical reasons;http://snomed.info/sct;SNOMED-CT
1187610002;Left military service;http://snomed.info/sct;SNOMED-CT
445585003;Livebirth born before admission to hospital;http://snomed.info/sct;SNOMED-CT
442311008;Liveborn born in hospital;http://snomed.info/sct;SNOMED-CT
442365008;Liveborn born in hospital by cesarean section;http://snomed.info/sct;SNOMED-CT
1187609007;Medically discharged from military service;http://snomed.info/sct;SNOMED-CT
394989007;Missed childhood immunizations;http://snomed.info/sct;SNOMED-CT
315604002;Missed contraceptive pill;http://snomed.info/sct;SNOMED-CT
1,60897E+16;Multiple liveborn in hospital by vaginal delivery;http://snomed.info/sct;SNOMED-CT
717807001;Multiple liveborn other than twins born in hospital;http://snomed.info/sct;SNOMED-CT
717808006;Multiple liveborn other than twins born outside hospital;http://snomed.info/sct;SNOMED-CT
473386008;Never used condom;http://snomed.info/sct;SNOMED-CT
473387004;Never used contraception;http://snomed.info/sct;SNOMED-CT
310596004;No H/O: Glaucoma;http://snomed.info/sct;SNOMED-CT
310595000;No H/O: Iritis;http://snomed.info/sct;SNOMED-CT
160254003;No history of cardiovascular system disease;http://snomed.info/sct;SNOMED-CT
160257005;No history of central nervous system disease;http://snomed.info/sct;SNOMED-CT
704006006;No history of cutaneous cellulitis;http://snomed.info/sct;SNOMED-CT
700143000;No history of depression;http://snomed.info/sct;SNOMED-CT
473074004;No history of dizziness;http://snomed.info/sct;SNOMED-CT
438760008;No history of eclampsia;http://snomed.info/sct;SNOMED-CT
700145007;No history of ectopic pregnancy;http://snomed.info/sct;SNOMED-CT
160255002;No history of gastrointestinal tract disease;http://snomed.info/sct;SNOMED-CT
160256001;No history of genitourinary tract disease;http://snomed.info/sct;SNOMED-CT
473073005;No history of hearing loss;http://snomed.info/sct;SNOMED-CT
161755009;No history of induced termination of pregnancy;http://snomed.info/sct;SNOMED-CT
700363003;No history of malignant neoplastic disease;http://snomed.info/sct;SNOMED-CT
700146008;No history of malignant tumor of breast;http://snomed.info/sct;SNOMED-CT
394707001;No history of migraine;http://snomed.info/sct;SNOMED-CT
161745005;No history of miscarriage;http://snomed.info/sct;SNOMED-CT
700144006;No history of ovarian cyst;http://snomed.info/sct;SNOMED-CT
160259008;No history of psychiatric disorder;http://snomed.info/sct;SNOMED-CT
160258000;No history of respiratory system disease;http://snomed.info/sct;SNOMED-CT
704007002;No history of sexually transmitted infectious disease;http://snomed.info/sct;SNOMED-CT
716186003;No known allergy;http://snomed.info/sct;SNOMED-CT
716220001;No known animal allergy;http://snomed.info/sct;SNOMED-CT
409137002;No known drug allergy;http://snomed.info/sct;SNOMED-CT
428607008;No known environmental allergy;http://snomed.info/sct;SNOMED-CT
429625007;No known food allergy;http://snomed.info/sct;SNOMED-CT
1003774007;No known Hevea brasiliensis latex allergy;http://snomed.info/sct;SNOMED-CT
428197003;No known insect allergy;http://snomed.info/sct;SNOMED-CT
413076004;No past history of venous thrombosis;http://snomed.info/sct;SNOMED-CT
160253009;No significant social history;http://snomed.info/sct;SNOMED-CT
726565008;Past history of small for gestational age baby;http://snomed.info/sct;SNOMED-CT
703154009;Patient reports no current disability;http://snomed.info/sct;SNOMED-CT
415076002;Personal history of primary malignant neoplasm of breast;http://snomed.info/sct;SNOMED-CT
433161004;Recent injury of posterior cruciate ligament;http://snomed.info/sct;SNOMED-CT
428752002;Recent myocardial infarction;http://snomed.info/sct;SNOMED-CT
698811001;Recent rupture of posterior cruciate ligament;http://snomed.info/sct;SNOMED-CT
705002000;Repeated self-induced vomiting;http://snomed.info/sct;SNOMED-CT
1187613000;Resigned military service commission;http://snomed.info/sct;SNOMED-CT
1187600006;Served in military service;http://snomed.info/sct;SNOMED-CT
1187606000;Served in military service during peacetime;http://snomed.info/sct;SNOMED-CT
442423001;Single liveborn born in hospital by cesarean section;http://snomed.info/sct;SNOMED-CT
1,7561E+13;Single liveborn born in hospital by vaginal delivery;http://snomed.info/sct;SNOMED-CT
717803002;Singleton liveborn born in hospital;http://snomed.info/sct;SNOMED-CT
717804008;Singleton liveborn born outside hospital;http://snomed.info/sct;SNOMED-CT
717805009;Singleton liveborn unspecified as to place of birth;http://snomed.info/sct;SNOMED-CT
1,60896E+16;Triplet liveborn in hospital by cesarean section;http://snomed.info/sct;SNOMED-CT
442327001;Twin liveborn born in hospital;http://snomed.info/sct;SNOMED-CT
442342003;Twin liveborn born in hospital by cesarean section;http://snomed.info/sct;SNOMED-CT
717806005;Twin liveborn born outside hospital;http://snomed.info/sct;SNOMED-CT
